source_period_code,outlet_code,outlet_name,source_period_start,source_period_end,deployment_name,store_kitchen_name,item_code,item_name,category_name,super_category_name,average_price,opening_date,opening_qty,canonical_uom,opening_amt,purchase_qty,purchase_amt,stock_in_qty,stock_in_amt,consumption_qty,consumption_amt,source_yield_wastage_qty,source_yield_wastage_amt,stock_out_qty,stock_out_amt,stock_out_plus_consumption_qty,stock_out_plus_consumption_amt,wastage_qty,wastage_amt,reuse_qty,reuse_amt,return_qty,return_amt,closing_date,closing_qty,closing_amt,latest_physical_date,physical_qty,physical_amt,variance_qty,variance_amt,variance_percent,physical_gain_loss_qty,physical_gain_loss_amt,actual_consumption_qty,actual_consumption_amt,ideal_closing_qty,ideal_closing_amt,physical_adjusted_closing_qty,physical_adjusted_closing_amt,theoretical_qty,variance_value,leakage_value,low_consumption_qty,low_consumption_value
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ING035,Aioli,Syrups & Sauces,Raw Material,316.2,2026-03-01,16.9309,kg,5353.55,0.0,0.0,0.0,0.0,0.5594,176.88,0,0,0.0,0.0,0.5594,176.88,0.0,0.0,0,0,0.0,0.0,2026-03-31,16.3715,5176.67,2026-03-31,16.3395,5166.55,0.0194,6.13,3.59,-0.032,-10.12,0.5594,176.88,16.3909,5182.8,16.3395,5166.55,0.54,6.13,6.13,0.0,0.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ING036,Cold Cup,Packaging,Consumable,3.31,2026-03-01,8254.1608,pcs,27321.27,2710.0,8970.1,162.4,537.54,931.74,3084.06,0,0,0.0,0.0,931.74,3084.06,14.275,47.25,0,0,0.0,0.0,2026-03-31,10180.5458,33697.61,2026-03-31,10183.3458,33706.87,67.015,221.82,7.62,2.8,9.27,946.015,3131.31,10233.2858,33872.18,10183.3458,33706.87,879.0,221.82,221.82,0.0,0.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ING037,Hot Cup,Packaging,Consumable,2.95,2026-03-01,7786.7602,pcs,22970.94,6190.0,18260.5,0.0,0.0,1183.015,3489.89,0,0,0.0,0.0,1183.015,3489.89,18.1076,53.42,0,0,0.0,0.0,2026-03-31,12775.6376,37688.13,2026-03-31,12771.4376,37675.74,86.1226,254.06,7.72,-4.2,-12.39,1201.1226,3543.31,12843.6526,37888.78,12771.4376,37675.74,1115.0,254.06,254.06,0.0,0.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ING038,Lid,Packaging,Consumable,1.12,2026-03-01,4554.7035,pcs,5101.27,0.0,0.0,0.0,0.0,2119.622,2373.98,0,0,0.0,0.0,2119.622,2373.98,32.3826,36.27,0,0,0.0,0.0,2026-03-31,2402.6989,2691.02,2026-03-31,2406.8989,2695.73,158.0046,176.97,7.92,4.2,4.7,2152.0046,2410.25,2528.3209,2831.72,2406.8989,2695.73,1994.0,176.97,176.97,0.0,0.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ING039,Straw,Packaging,Consumable,0.58,2026-03-01,23.8726,pcs,13.85,3823.49,2217.62,0.0,0.0,929.103,538.88,0,0,0.0,0.0,929.103,538.88,14.275,8.28,0,0,0.0,0.0,2026-03-31,2903.9846,1684.31,2026-03-31,2902.9846,1683.73,64.378,37.34,7.32,-1.0,-0.58,943.378,547.16,2954.0876,1713.37,2902.9846,1683.73,879.0,37.34,37.34,0.0,0.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ING040,Napkin,Packaging,Consumable,0.32,2026-03-01,3787.8095,pcs,1212.1,3315.0,1060.8,0.0,0.0,3164.336,1012.59,0,0,0.0,0.0,3164.336,1012.59,48.2978,15.46,0,0,42.25,13.52,2026-03-31,3847.9257,1231.34,2026-03-31,3851.5257,1232.49,238.6338,76.36,8.02,3.6,1.15,3212.6338,1028.04,4038.2617,1292.24,3851.5257,1232.49,2974.0,76.36,76.36,0.0,0.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ING041,Dessert Box,Packaging,Consumable,5.24,2026-03-01,614.7828,pcs,3221.46,1780.73,9331.03,0.0,0.0,356.928,1870.3,0,0,0.0,0.0,356.928,1870.3,5.4891,28.76,0,0,0.0,0.0,2026-03-31,2033.0957,10653.42,2026-03-31,2033.8157,10657.19,24.4171,127.95,7.22,0.72,3.77,362.4171,1899.07,2052.0237,10752.6,2033.8157,10657.19,338.0,127.95,127.95,0.0,0.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ING042,Sandwich Box,Packaging,Consumable,6.75,2026-03-01,2073.77,pcs,13997.95,679.75,4588.31,0.0,0.0,224.72,1516.86,0,0,0.0,0.0,224.72,1516.86,3.4429,23.24,0,0,0.0,0.0,2026-03-31,2525.3571,17046.16,2026-03-31,2524.6371,17041.3,16.1629,109.1,7.62,-0.72,-4.86,228.1629,1540.1,2538.0771,17132.02,2524.6371,17041.3,212.0,109.1,109.1,0.0,0.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ING043,Wrap Packaging,Packaging,Consumable,6.08,2026-03-01,2214.545,pcs,13464.43,1420.0,8633.6,0.0,0.0,70.158,426.56,0,0,40.6,246.85,110.758,673.41,0.0,0.0,0,0,0.0,0.0,2026-03-31,3523.787,21424.62,2026-03-31,3524.867,21431.19,4.158,25.28,6.3,1.08,6.57,70.158,426.56,3527.945,21449.91,3524.867,21431.19,66.0,25.28,25.28,0.0,0.0
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,ING001,Coffee Beans,Coffee Inputs,Raw Material,1004.16,2026-03-01,1.3151,kg,1320.57,12.29,12341.13,3.48,3494.48,16.4017,16469.93,0,0,0.0,0.0,16.4017,16469.93,0.0,0.0,0,0,0.0,0.0,2026-03-31,0.6834,686.24,2026-03-31,0.6994,702.31,-24.3095,-24410.63,-59.71,0.016,16.07,16.4017,16469.93,-23.6261,-23724.38,0.6994,702.31,40.7112,-24410.63,0.0,24.3095,24410.63
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,ING002,Milk,Dairy,Raw Material,77.44,2026-03-01,11.6812,litre,904.59,314.15,24327.78,0.0,0.0,305.87,23686.57,0,0,0.0,0.0,305.87,23686.57,6.928,536.5,0,0,0.0,0.0,2026-03-31,13.0332,1009.29,2026-03-31,13.2732,1027.88,-38.519,-2982.91,-10.96,0.24,18.59,312.798,24223.08,-32.4138,-2510.12,13.2732,1027.88,351.317,-2982.91,0.0,38.519,2982.91
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,ING003,Oat Milk,Dairy Alternative,Raw Material,185.54,2026-03-01,13.0396,litre,2419.37,110.88,20572.68,0.0,0.0,25.5389,4738.49,0,0,0.0,0.0,25.5389,4738.49,0.0,0.0,0,0,0.0,0.0,2026-03-31,98.3807,18253.56,2026-03-31,98.4647,18269.14,0.7439,138.02,3.0,0.084,15.59,25.5389,4738.49,99.1246,18391.58,98.4647,18269.14,24.795,138.02,138.02,0.0,0.0
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,ING004,Cream,Dairy,Raw Material,212.58,2026-03-01,113.0626,litre,24034.85,39.19,8331.01,0.0,0.0,148.4526,31558.05,0,0,5.8,1232.96,154.2526,32791.02,0.0,0.0,0,0,0.0,0.0,2026-03-31,-2.0,-425.16,2026-03-31,-2.0,-425.16,135.7572,28859.27,1069.34,0.0,0.0,148.4526,31558.05,133.7572,28434.11,-2.0,-425.16,12.6954,28859.27,28859.27,0.0,0.0
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,ING005,Paneer,Dairy,Raw Material,387.46,2026-03-01,141.0207,kg,54639.88,152.11,58936.54,0.0,0.0,8.1297,3149.93,0,0,0.0,0.0,8.1297,3149.93,0.0,0.0,0,0,0.0,0.0,2026-03-31,285.001,110426.49,2026-03-31,285.001,110426.49,0.3797,147.12,4.9,0.0,0.0,8.1297,3149.93,285.3807,110573.61,285.001,110426.49,7.75,147.12,147.12,0.0,0.0
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,ING006,Cheese,Dairy,Raw Material,501.64,2026-03-01,163.0699,kg,81802.38,77.14,38696.51,0.0,0.0,7.7561,3890.77,0,0,0.0,0.0,7.7561,3890.77,0.0,0.0,0,0,0.2858,143.37,2026-03-31,232.168,116464.76,2026-03-31,232.208,116484.82,0.3411,171.11,4.6,0.04,20.07,7.7561,3890.77,232.5091,116635.86,232.208,116484.82,7.415,171.11,171.11,0.0,0.0
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,ING007,Chicken,Protein,Raw Material,352.76,2026-03-01,166.856,kg,58860.12,22.15,7813.63,0.0,0.0,12.2965,4337.71,0,0,0.0,0.0,12.2965,4337.71,0.0,0.0,0,0,0.0,0.0,2026-03-31,176.7095,62336.04,2026-03-31,176.6535,62316.29,0.2765,97.54,2.3,-0.056,-19.75,12.2965,4337.71,176.986,62433.58,176.6535,62316.29,12.02,97.54,97.54,0.0,0.0
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,ING008,Egg,Protein,Raw Material,7.24,2026-03-01,1294.176,pcs,9369.83,0.0,0.0,0.0,0.0,43.176,312.59,0,0,0.0,0.0,43.176,312.59,0.0,0.0,0,0,0.0,0.0,2026-03-31,1251.0,9057.24,2026-03-31,1251.48,9060.72,1.176,8.51,2.8,0.48,3.48,43.176,312.59,1252.176,9065.75,1251.48,9060.72,42.0,8.51,8.51,0.0,0.0
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,ING009,Bread,Bakery,Raw Material,12.55,2026-03-01,1200.9345,pcs,15071.73,933.47,11715.05,0.0,0.0,302.294,3793.79,0,0,0.0,0.0,302.294,3793.79,3.6876,46.28,0,0,0.0,0.0,2026-03-31,1828.4229,22946.71,2026-03-31,1829.0229,22954.24,16.9816,213.12,5.88,0.6,7.53,305.9816,3840.07,1841.7169,23113.55,1829.0229,22954.24,289.0,213.12,213.12,0.0,0.0
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,ING010,Bagel,Bakery,Raw Material,28.7,2026-03-01,299.937,pcs,8608.19,125.0,3587.5,0.0,0.0,24.058,690.46,0,0,0.0,0.0,24.058,690.46,0.0,0.0,0,0,0.0,0.0,2026-03-31,400.879,11505.23,2026-03-31,401.239,11515.56,1.058,30.36,4.6,0.36,10.33,24.058,690.46,401.937,11535.59,401.239,11515.56,23.0,30.36,30.36,0.0,0.0
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,ING011,Tortilla,Bakery,Raw Material,14.9,2026-03-01,694.896,pcs,10353.95,345.0,5140.5,0.0,0.0,40.911,609.57,0,0,0.0,0.0,40.911,609.57,0.0,0.0,0,0,0.0,0.0,2026-03-31,998.985,14884.88,2026-03-31,998.785,14881.9,1.911,28.47,4.9,-0.2,-2.98,40.911,609.57,1000.896,14913.35,998.785,14881.9,39.0,28.47,28.47,0.0,0.0
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,ING012,Croissant Base,Bakery,Raw Material,41.92,2026-03-01,479.5623,pcs,20103.25,420.0,17606.4,0.0,0.0,216.315,9067.92,0,0,0.0,0.0,216.315,9067.92,2.6413,110.72,0,0,0.0,0.0,2026-03-31,680.606,28531.0,2026-03-31,680.476,28525.55,11.9563,501.21,5.78,-0.13,-5.45,218.9563,9178.65,689.921,28921.49,680.476,28525.55,207.0,501.21,501.21,0.0,0.0
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,ING013,Brownie Base,Dessert Inputs,Raw Material,35.6,2026-03-01,342.058,pcs,12177.26,215.0,7654.0,0.0,0.0,32.519,1157.68,0,0,20.88,743.33,53.399,1901.0,0.0,0.0,0,0,0.0,0.0,2026-03-31,503.659,17930.26,2026-03-31,503.239,17915.31,1.519,54.08,4.9,-0.42,-14.95,32.519,1157.68,505.178,17984.34,503.239,17915.31,31.0,54.08,54.08,0.0,0.0
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,ING014,Cake Base,Dessert Inputs,Raw Material,48.67,2026-03-01,302.3668,pcs,14716.19,480.0,23361.6,0.0,0.0,275.9919,13432.53,0,0,0.0,0.0,275.9919,13432.53,3.3572,163.39,0,0,0.0,0.0,2026-03-31,503.0177,24481.87,2026-03-31,503.1177,24486.74,16.2491,790.84,6.18,0.1,4.87,279.3491,13595.92,515.9096,25109.32,503.1177,24486.74,263.1,790.84,790.84,0.0,0.0
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,ING015,Cheesecake Base,Dessert Inputs,Raw Material,76.03,2026-03-01,393.758,pcs,29937.42,120.0,9123.6,0.0,0.0,38.628,2936.89,0,0,0.0,0.0,38.628,2936.89,0.0,0.0,0,0,0.0,0.0,2026-03-31,475.13,36124.13,2026-03-31,475.06,36118.81,1.628,123.78,4.4,-0.07,-5.32,38.628,2936.89,476.758,36247.91,475.06,36118.81,37.0,123.78,123.78,0.0,0.0
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,ING016,Chocolate Sauce,Syrups & Sauces,Raw Material,0.0,2026-03-01,133.4469,litre,0.0,0.0,0.0,0.0,0.0,19.531,0.0,0,0,0.0,0.0,19.531,0.0,0.0,0.0,0,0,0.0,0.0,2026-03-31,113.9159,0.0,2026-03-31,113.9399,0.0,0.4391,0.0,2.3,0.024,0.0,19.531,0.0,114.355,0.0,113.9399,0.0,19.0919,0.0,0.0,0.0,0.0
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,ING017,Caramel Syrup,Syrups & Sauces,Raw Material,255.07,2026-03-01,54.5311,litre,13909.25,19.79,5047.84,0.0,0.0,6.5828,1679.07,0,0,0.0,0.0,6.5828,1679.07,0.0,0.0,0,0,0.0,0.0,2026-03-31,67.7383,17278.01,2026-03-31,67.7383,17278.01,0.1543,39.36,2.4,0.0,0.0,6.5828,1679.07,67.8926,17317.37,67.7383,17278.01,6.4285,39.36,39.36,0.0,0.0
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,ING018,Vanilla Syrup,Syrups & Sauces,Raw Material,0.0,2026-03-01,123.2433,litre,0.0,25.1,0.0,0.0,0.0,3.6345,0.0,0,0,0.0,0.0,3.6345,0.0,0.0,0.0,0,0,0.0,0.0,2026-03-31,144.7088,0.0,2026-03-31,144.6488,0.0,0.0817,0.0,2.3,-0.06,-0.0,3.6345,0.0,144.7905,0.0,144.6488,0.0,3.5528,0.0,0.0,0.0,0.0
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,ING019,Sugar Syrup,Syrups & Sauces,Raw Material,96.21,2026-03-01,57.0967,litre,5493.27,23.79,2288.84,0.0,0.0,40.998,3944.42,0,0,0.0,0.0,40.998,3944.42,0.0,0.0,0,0,0.0,0.0,2026-03-31,39.8887,3837.69,2026-03-31,39.7807,3827.3,1.1554,111.16,2.9,-0.108,-10.39,40.998,3944.42,41.0441,3948.85,39.7807,3827.3,39.8426,111.16,111.16,0.0,0.0
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,ING020,Tea Leaves,Tea Inputs,Raw Material,655.94,2026-03-01,95.8115,kg,62846.6,14.03,9202.84,0.0,0.0,0.5861,384.45,0,0,0.0,0.0,0.5861,384.45,0.0,0.0,0,0,0.0,0.0,2026-03-31,109.2554,71664.99,2026-03-31,109.2454,71658.43,0.0149,9.77,2.61,-0.01,-6.56,0.5861,384.45,109.2703,71674.76,109.2454,71658.43,0.5712,9.77,9.77,0.0,0.0
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,ING021,Matcha Powder,Tea Inputs,Raw Material,2193.0,2026-03-01,6.016,kg,13193.09,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2026-03-31,6.016,13193.09,2026-03-31,6.016,13193.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.016,13193.09,6.016,13193.09,0.0,0.0,0.0,-0.0,-0.0
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,ING022,Ice,Beverage Inputs,Raw Material,12.85,2026-03-01,946.8534,kg,12167.07,348.13,4473.47,0.0,0.0,127.4573,1637.83,0,0,0.0,0.0,127.4573,1637.83,1.5882,20.41,0,0,0.0,0.0,2026-03-31,1165.9379,14982.3,2026-03-31,1166.4179,14988.47,4.5755,58.8,3.68,0.48,6.17,129.0455,1658.23,1168.9252,15020.69,1166.4179,14988.47,124.47,58.8,58.8,0.0,0.0
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,ING023,Lemon,Produce,Raw Material,116.6,2026-03-01,47.4697,kg,5534.97,0.0,0.0,0.0,0.0,5.2318,610.03,0,0,0.0,0.0,5.2318,610.03,0.0,0.0,0,0,0.0,0.0,2026-03-31,42.2379,4924.94,2026-03-31,42.1979,4920.28,0.1474,17.19,2.9,-0.04,-4.66,5.2318,610.03,42.3853,4942.13,42.1979,4920.28,5.0844,17.19,17.19,0.0,0.0
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,ING024,Hibiscus Concentrate,Beverage Inputs,Raw Material,404.52,2026-03-01,37.6837,litre,15243.81,16.16,6537.04,0.0,0.0,1.6938,685.18,0,0,0.0,0.0,1.6938,685.18,0.0,0.0,0,0,0.0,0.0,2026-03-31,52.1499,21095.68,2026-03-31,52.1259,21085.97,0.0445,18.0,2.7,-0.024,-9.71,1.6938,685.18,52.1944,21113.68,52.1259,21085.97,1.6493,18.0,18.0,0.0,0.0
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,ING025,Mixed Berry Pulp,Fruit Inputs,Raw Material,447.05,2026-03-01,12.908,kg,5770.52,23.15,10349.21,0.0,0.0,7.6797,3433.21,0,0,0.0,0.0,7.6797,3433.21,0.0,0.0,0,0,0.0,0.0,2026-03-31,28.3783,12686.52,2026-03-31,28.3783,12686.52,0.2237,100.01,3.0,0.0,0.0,7.6797,3433.21,28.602,12786.52,28.3783,12686.52,7.456,100.01,100.01,0.0,0.0
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,ING026,Banana,Produce,Raw Material,76.37,2026-03-01,246.0379,kg,18789.91,201.99,15425.98,0.0,0.0,6.6389,507.01,0,0,0.0,0.0,6.6389,507.01,0.0,0.0,0,0,0.0,0.0,2026-03-31,441.389,33708.88,2026-03-31,441.317,33703.38,0.1429,10.91,2.2,-0.072,-5.5,6.6389,507.01,441.5319,33719.79,441.317,33703.38,6.496,10.91,10.91,0.0,0.0
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,ING027,Butter,Dairy,Raw Material,558.01,2026-03-01,152.5439,kg,85121.02,34.57,19290.41,0.0,0.0,5.8173,3246.11,0,0,0.0,0.0,5.8173,3246.11,0.0,0.0,0,0,0.0,0.0,2026-03-31,181.2966,101165.32,2026-03-31,181.2966,101165.32,0.2823,157.53,5.1,0.0,0.0,5.8173,3246.11,181.5789,101322.84,181.2966,101165.32,5.535,157.53,157.53,0.0,0.0
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,ING028,Lettuce,Produce,Raw Material,100.7,2026-03-01,28.8009,kg,2900.25,28.69,2889.08,0.0,0.0,3.2813,330.43,0,0,0.0,0.0,3.2813,330.43,0.0,0.0,0,0,0.0,0.0,2026-03-31,54.2096,5458.91,2026-03-31,54.1956,5457.5,0.0863,8.69,2.7,-0.014,-1.41,3.2813,330.43,54.2959,5467.6,54.1956,5457.5,3.195,8.69,8.69,0.0,0.0
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,ING029,Onion,Produce,Raw Material,45.81,2026-03-01,122.4831,kg,5610.95,56.22,2575.44,0.0,0.0,0.7987,36.59,0,0,0.0,0.0,0.7987,36.59,0.0,0.0,0,0,0.0,0.0,2026-03-31,177.9044,8149.8,2026-03-31,177.8684,8148.15,0.0187,0.86,2.4,-0.036,-1.65,0.7987,36.59,177.9231,8150.66,177.8684,8148.15,0.78,0.86,0.86,0.0,0.0
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,ING030,Capsicum,Produce,Raw Material,89.04,2026-03-01,24.2123,kg,2155.86,0.0,0.0,0.0,0.0,0.9974,88.81,0,0,0.0,0.0,0.9974,88.81,0.0,0.0,0,0,0.0,0.0,2026-03-31,23.2149,2067.05,2026-03-31,23.1749,2063.49,0.0224,1.99,2.3,-0.04,-3.56,0.9974,88.81,23.2373,2069.05,23.1749,2063.49,0.975,1.99,1.99,0.0,0.0
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,ING031,Tomato,Produce,Raw Material,57.24,2026-03-01,150.9243,kg,8638.91,111.06,6357.07,0.0,0.0,3.3858,193.8,0,0,0.0,0.0,3.3858,193.8,0.0,0.0,0,0,0.0,0.0,2026-03-31,258.5985,14802.18,2026-03-31,258.6705,14806.3,0.0858,4.91,2.6,0.072,4.12,3.3858,193.8,258.6843,14807.09,258.6705,14806.3,3.3,4.91,4.91,0.0,0.0
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,ING032,Pesto Sauce,Syrups & Sauces,Raw Material,339.28,2026-03-01,117.4977,kg,39864.62,28.73,9747.51,0.0,0.0,0.6803,230.81,0,0,0.0,0.0,0.6803,230.81,0.0,0.0,0,0,0.0,0.0,2026-03-31,145.5474,49381.32,2026-03-31,145.5154,49370.46,0.0153,5.19,2.3,-0.032,-10.86,0.6803,230.81,145.5627,49386.51,145.5154,49370.46,0.665,5.19,5.19,0.0,0.0
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,ING033,Chipotle Sauce,Syrups & Sauces,Raw Material,281.95,2026-03-01,60.3548,kg,17017.04,13.38,3772.49,0.0,0.0,2.6523,747.82,0,0,0.0,0.0,2.6523,747.82,0.0,0.0,0,0,0.0,0.0,2026-03-31,71.0825,20041.71,2026-03-31,71.0505,20032.69,0.0773,21.79,3.0,-0.032,-9.02,2.6523,747.82,71.1598,20063.51,71.0505,20032.69,2.575,21.79,21.79,0.0,0.0
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,ING034,Salsa,Syrups & Sauces,Raw Material,205.35,2026-03-01,47.0553,kg,9662.81,20.5,4209.68,0.0,0.0,0.2567,52.71,0,0,0.0,0.0,0.2567,52.71,0.0,0.0,0,0,0.0,0.0,2026-03-31,67.2986,13819.77,2026-03-31,67.2986,13819.77,0.0067,1.38,2.68,0.0,0.0,0.2567,52.71,67.3053,13821.14,67.2986,13819.77,0.25,1.38,1.38,0.0,0.0
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,ING035,Aioli,Syrups & Sauces,Raw Material,320.61,2026-03-01,66.3155,kg,21261.41,53.54,17165.46,0.0,0.0,0.8585,275.24,0,0,0.0,0.0,0.8585,275.24,0.0,0.0,0,0,0.0,0.0,2026-03-31,118.997,38151.63,2026-03-31,119.029,38161.89,0.0185,5.93,2.2,0.032,10.26,0.8585,275.24,119.0155,38157.56,119.029,38161.89,0.84,5.93,5.93,0.0,0.0
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,ING036,Cold Cup,Packaging,Consumable,3.25,2026-03-01,4666.705,pcs,15166.79,0.0,0.0,0.0,0.0,940.032,3055.1,0,0,0.0,0.0,940.032,3055.1,11.7137,38.07,0,0,0.0,0.0,2026-03-31,3714.9593,12073.62,2026-03-31,3714.9593,12073.62,33.7457,109.67,3.68,0.0,0.0,951.7457,3093.17,3736.9913,12145.22,3714.9593,12073.62,918.0,109.67,109.67,0.0,0.0
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,ING037,Hot Cup,Packaging,Consumable,2.92,2026-03-01,4171.0682,pcs,12179.52,3860.78,11273.48,0.0,0.0,1460.438,4264.48,0,0,0.0,0.0,1460.438,4264.48,18.234,53.24,0,0,0.0,0.0,2026-03-31,6553.1762,19135.27,2026-03-31,6555.9762,19143.45,49.672,145.04,3.48,2.8,8.18,1478.672,4317.72,6584.6142,19227.07,6555.9762,19143.45,1429.0,145.04,145.04,0.0,0.0
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,ING038,Lid,Packaging,Consumable,0.0,2026-03-01,4951.2606,pcs,0.0,0.0,0.0,0.0,0.0,2403.328,0.0,0,0,0.0,0.0,2403.328,0.0,29.9477,0.0,0,0,0.0,0.0,2026-03-31,2517.9849,0.0,2026-03-31,2513.7849,0.0,86.2757,0.0,3.68,-4.2,-0.0,2433.2757,0.0,2574.3129,0.0,2513.7849,0.0,2347.0,0.0,0.0,0.0,0.0
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,ING039,Straw,Packaging,Consumable,0.58,2026-03-01,3102.691,pcs,1799.56,1235.0,716.3,0.0,0.0,942.786,546.82,0,0,0.0,0.0,942.786,546.82,11.7137,6.79,0,0,0.0,0.0,2026-03-31,3383.1913,1962.25,2026-03-31,3384.1913,1962.83,36.4997,21.17,3.98,1.0,0.58,954.4997,553.61,3407.9773,1976.63,3384.1913,1962.83,918.0,21.17,21.17,0.0,0.0
