forecast_as_of_month,forecast_date,outlet_code,outlet_name,menu_item_code,menu_item_name,super_category_name,category_name,forecast_qty,forecast_net_sales,model_name,confidence_band
month_03,2026-04-05,OUT002,ABNAH Cafe Hauz Khas,MENU0061,Hibiscus Lime Iced Tea - Regular,Beverage,Iced Tea,1.3071,285.27,Synthetic 28-day seasonal baseline,High
month_03,2026-04-06,OUT002,ABNAH Cafe Hauz Khas,MENU0061,Hibiscus Lime Iced Tea - Regular,Beverage,Iced Tea,1.1406,248.94,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-07,OUT002,ABNAH Cafe Hauz Khas,MENU0061,Hibiscus Lime Iced Tea - Regular,Beverage,Iced Tea,1.0858,236.98,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-01,OUT002,ABNAH Cafe Hauz Khas,MENU0062,Hibiscus Lime Iced Tea - Medium,Beverage,Iced Tea,1.0065,244.08,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-02,OUT002,ABNAH Cafe Hauz Khas,MENU0062,Hibiscus Lime Iced Tea - Medium,Beverage,Iced Tea,0.9484,229.99,Synthetic 28-day seasonal baseline,High
month_03,2026-04-03,OUT002,ABNAH Cafe Hauz Khas,MENU0062,Hibiscus Lime Iced Tea - Medium,Beverage,Iced Tea,0.9484,229.99,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-04,OUT002,ABNAH Cafe Hauz Khas,MENU0062,Hibiscus Lime Iced Tea - Medium,Beverage,Iced Tea,1.1876,287.99,Synthetic 28-day seasonal baseline,High
month_03,2026-04-05,OUT002,ABNAH Cafe Hauz Khas,MENU0062,Hibiscus Lime Iced Tea - Medium,Beverage,Iced Tea,1.1876,287.99,Synthetic 28-day seasonal baseline,High
month_03,2026-04-06,OUT002,ABNAH Cafe Hauz Khas,MENU0062,Hibiscus Lime Iced Tea - Medium,Beverage,Iced Tea,0.9484,229.99,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-07,OUT002,ABNAH Cafe Hauz Khas,MENU0062,Hibiscus Lime Iced Tea - Medium,Beverage,Iced Tea,1.0065,244.08,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-01,OUT002,ABNAH Cafe Hauz Khas,MENU0063,Hibiscus Lime Iced Tea - Large,Beverage,Iced Tea,0.6645,177.26,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-02,OUT002,ABNAH Cafe Hauz Khas,MENU0063,Hibiscus Lime Iced Tea - Large,Beverage,Iced Tea,0.671,178.99,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-03,OUT002,ABNAH Cafe Hauz Khas,MENU0063,Hibiscus Lime Iced Tea - Large,Beverage,Iced Tea,0.6516,173.81,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-04,OUT002,ABNAH Cafe Hauz Khas,MENU0063,Hibiscus Lime Iced Tea - Large,Beverage,Iced Tea,0.7841,209.16,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-05,OUT002,ABNAH Cafe Hauz Khas,MENU0063,Hibiscus Lime Iced Tea - Large,Beverage,Iced Tea,0.7841,209.16,Synthetic 28-day seasonal baseline,High
month_03,2026-04-06,OUT002,ABNAH Cafe Hauz Khas,MENU0063,Hibiscus Lime Iced Tea - Large,Beverage,Iced Tea,0.6323,168.67,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-07,OUT002,ABNAH Cafe Hauz Khas,MENU0063,Hibiscus Lime Iced Tea - Large,Beverage,Iced Tea,0.6516,173.81,Synthetic 28-day seasonal baseline,High
month_03,2026-04-01,OUT002,ABNAH Cafe Hauz Khas,MENU0064,Hot Chocolate - Regular,Beverage,Kids Beverage,0.1252,26.72,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-02,OUT002,ABNAH Cafe Hauz Khas,MENU0064,Hot Chocolate - Regular,Beverage,Kids Beverage,0.1239,26.44,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-03,OUT002,ABNAH Cafe Hauz Khas,MENU0064,Hot Chocolate - Regular,Beverage,Kids Beverage,0.1252,26.72,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-04,OUT002,ABNAH Cafe Hauz Khas,MENU0064,Hot Chocolate - Regular,Beverage,Kids Beverage,0.1492,31.84,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-05,OUT002,ABNAH Cafe Hauz Khas,MENU0064,Hot Chocolate - Regular,Beverage,Kids Beverage,0.1507,32.16,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-06,OUT002,ABNAH Cafe Hauz Khas,MENU0064,Hot Chocolate - Regular,Beverage,Kids Beverage,0.1329,28.36,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-07,OUT002,ABNAH Cafe Hauz Khas,MENU0064,Hot Chocolate - Regular,Beverage,Kids Beverage,0.1265,27.0,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-01,OUT002,ABNAH Cafe Hauz Khas,MENU0065,Hot Chocolate - Medium,Beverage,Kids Beverage,0.1342,31.89,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-02,OUT002,ABNAH Cafe Hauz Khas,MENU0065,Hot Chocolate - Medium,Beverage,Kids Beverage,0.1252,29.75,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-03,OUT002,ABNAH Cafe Hauz Khas,MENU0065,Hot Chocolate - Medium,Beverage,Kids Beverage,0.1239,29.44,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-04,OUT002,ABNAH Cafe Hauz Khas,MENU0065,Hot Chocolate - Medium,Beverage,Kids Beverage,0.1523,36.19,Synthetic 28-day seasonal baseline,High
month_03,2026-04-05,OUT002,ABNAH Cafe Hauz Khas,MENU0065,Hot Chocolate - Medium,Beverage,Kids Beverage,0.1477,35.1,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-06,OUT002,ABNAH Cafe Hauz Khas,MENU0065,Hot Chocolate - Medium,Beverage,Kids Beverage,0.1239,29.44,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-07,OUT002,ABNAH Cafe Hauz Khas,MENU0065,Hot Chocolate - Medium,Beverage,Kids Beverage,0.1329,31.58,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-01,OUT002,ABNAH Cafe Hauz Khas,MENU0066,Hot Chocolate - Large,Beverage,Kids Beverage,0.0652,17.08,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-02,OUT002,ABNAH Cafe Hauz Khas,MENU0066,Hot Chocolate - Large,Beverage,Kids Beverage,0.0639,16.74,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-03,OUT002,ABNAH Cafe Hauz Khas,MENU0066,Hot Chocolate - Large,Beverage,Kids Beverage,0.0665,17.42,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-04,OUT002,ABNAH Cafe Hauz Khas,MENU0066,Hot Chocolate - Large,Beverage,Kids Beverage,0.0746,19.54,Synthetic 28-day seasonal baseline,High
month_03,2026-04-05,OUT002,ABNAH Cafe Hauz Khas,MENU0066,Hot Chocolate - Large,Beverage,Kids Beverage,0.0761,19.93,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-06,OUT002,ABNAH Cafe Hauz Khas,MENU0066,Hot Chocolate - Large,Beverage,Kids Beverage,0.0632,16.55,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-07,OUT002,ABNAH Cafe Hauz Khas,MENU0066,Hot Chocolate - Large,Beverage,Kids Beverage,0.0639,16.74,Synthetic 28-day seasonal baseline,High
month_03,2026-04-01,OUT002,ABNAH Cafe Hauz Khas,MENU0067,Babyccino - Regular,Beverage,Kids Beverage,0.1916,30.67,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-02,OUT002,ABNAH Cafe Hauz Khas,MENU0067,Babyccino - Regular,Beverage,Kids Beverage,0.1994,31.91,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-03,OUT002,ABNAH Cafe Hauz Khas,MENU0067,Babyccino - Regular,Beverage,Kids Beverage,0.2013,32.22,Synthetic 28-day seasonal baseline,High
month_03,2026-04-04,OUT002,ABNAH Cafe Hauz Khas,MENU0067,Babyccino - Regular,Beverage,Kids Beverage,0.2307,36.92,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-05,OUT002,ABNAH Cafe Hauz Khas,MENU0067,Babyccino - Regular,Beverage,Kids Beverage,0.2261,36.19,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-06,OUT002,ABNAH Cafe Hauz Khas,MENU0067,Babyccino - Regular,Beverage,Kids Beverage,0.1877,30.04,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-07,OUT002,ABNAH Cafe Hauz Khas,MENU0067,Babyccino - Regular,Beverage,Kids Beverage,0.1877,30.04,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-01,OUT002,ABNAH Cafe Hauz Khas,MENU0068,Choco Chip Shake - Regular,Beverage,Shake,0.5884,168.37,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-02,OUT002,ABNAH Cafe Hauz Khas,MENU0068,Choco Chip Shake - Regular,Beverage,Shake,0.6129,175.38,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-03,OUT002,ABNAH Cafe Hauz Khas,MENU0068,Choco Chip Shake - Regular,Beverage,Shake,0.5945,170.12,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-04,OUT002,ABNAH Cafe Hauz Khas,MENU0068,Choco Chip Shake - Regular,Beverage,Shake,0.7522,215.24,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-05,OUT002,ABNAH Cafe Hauz Khas,MENU0068,Choco Chip Shake - Regular,Beverage,Shake,0.7449,213.15,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-06,OUT002,ABNAH Cafe Hauz Khas,MENU0068,Choco Chip Shake - Regular,Beverage,Shake,0.5884,168.37,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-07,OUT002,ABNAH Cafe Hauz Khas,MENU0068,Choco Chip Shake - Regular,Beverage,Shake,0.5884,168.37,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-01,OUT002,ABNAH Cafe Hauz Khas,MENU0069,Choco Chip Shake - Medium,Beverage,Shake,0.5539,177.3,Synthetic 28-day seasonal baseline,High
month_03,2026-04-02,OUT002,ABNAH Cafe Hauz Khas,MENU0069,Choco Chip Shake - Medium,Beverage,Shake,0.5484,175.54,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-03,OUT002,ABNAH Cafe Hauz Khas,MENU0069,Choco Chip Shake - Medium,Beverage,Shake,0.5594,179.06,Synthetic 28-day seasonal baseline,High
month_03,2026-04-04,OUT002,ABNAH Cafe Hauz Khas,MENU0069,Choco Chip Shake - Medium,Beverage,Shake,0.6665,213.35,Synthetic 28-day seasonal baseline,High
month_03,2026-04-05,OUT002,ABNAH Cafe Hauz Khas,MENU0069,Choco Chip Shake - Medium,Beverage,Shake,0.6471,207.14,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-06,OUT002,ABNAH Cafe Hauz Khas,MENU0069,Choco Chip Shake - Medium,Beverage,Shake,0.5374,172.02,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-07,OUT002,ABNAH Cafe Hauz Khas,MENU0069,Choco Chip Shake - Medium,Beverage,Shake,0.5539,177.3,Synthetic 28-day seasonal baseline,High
month_03,2026-04-01,OUT002,ABNAH Cafe Hauz Khas,MENU0070,Choco Chip Shake - Large,Beverage,Shake,0.2503,88.62,Synthetic 28-day seasonal baseline,High
month_03,2026-04-02,OUT002,ABNAH Cafe Hauz Khas,MENU0070,Choco Chip Shake - Large,Beverage,Shake,0.2503,88.62,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-03,OUT002,ABNAH Cafe Hauz Khas,MENU0070,Choco Chip Shake - Large,Beverage,Shake,0.2606,92.27,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-04,OUT002,ABNAH Cafe Hauz Khas,MENU0070,Choco Chip Shake - Large,Beverage,Shake,0.3137,111.07,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-05,OUT002,ABNAH Cafe Hauz Khas,MENU0070,Choco Chip Shake - Large,Beverage,Shake,0.3076,108.91,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-06,OUT002,ABNAH Cafe Hauz Khas,MENU0070,Choco Chip Shake - Large,Beverage,Shake,0.2581,91.38,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-07,OUT002,ABNAH Cafe Hauz Khas,MENU0070,Choco Chip Shake - Large,Beverage,Shake,0.2658,94.11,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-01,OUT002,ABNAH Cafe Hauz Khas,MENU0071,Mixed Berry Shake - Regular,Beverage,Shake,0.5748,175.63,Synthetic 28-day seasonal baseline,High
month_03,2026-04-02,OUT002,ABNAH Cafe Hauz Khas,MENU0071,Mixed Berry Shake - Regular,Beverage,Shake,0.5865,179.21,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-03,OUT002,ABNAH Cafe Hauz Khas,MENU0071,Mixed Berry Shake - Regular,Beverage,Shake,0.5981,182.75,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-04,OUT002,ABNAH Cafe Hauz Khas,MENU0071,Mixed Berry Shake - Regular,Beverage,Shake,0.692,211.44,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-05,OUT002,ABNAH Cafe Hauz Khas,MENU0071,Mixed Berry Shake - Regular,Beverage,Shake,0.6578,200.99,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-06,OUT002,ABNAH Cafe Hauz Khas,MENU0071,Mixed Berry Shake - Regular,Beverage,Shake,0.5574,170.31,Synthetic 28-day seasonal baseline,High
month_03,2026-04-07,OUT002,ABNAH Cafe Hauz Khas,MENU0071,Mixed Berry Shake - Regular,Beverage,Shake,0.5748,175.63,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-01,OUT002,ABNAH Cafe Hauz Khas,MENU0072,Mixed Berry Shake - Medium,Beverage,Shake,0.3987,135.36,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-02,OUT002,ABNAH Cafe Hauz Khas,MENU0072,Mixed Berry Shake - Medium,Beverage,Shake,0.4026,136.68,Synthetic 28-day seasonal baseline,High
month_03,2026-04-03,OUT002,ABNAH Cafe Hauz Khas,MENU0072,Mixed Berry Shake - Medium,Beverage,Shake,0.391,132.74,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-04,OUT002,ABNAH Cafe Hauz Khas,MENU0072,Mixed Berry Shake - Medium,Beverage,Shake,0.4568,155.08,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-05,OUT002,ABNAH Cafe Hauz Khas,MENU0072,Mixed Berry Shake - Medium,Beverage,Shake,0.475,161.26,Synthetic 28-day seasonal baseline,High
month_03,2026-04-06,OUT002,ABNAH Cafe Hauz Khas,MENU0072,Mixed Berry Shake - Medium,Beverage,Shake,0.3755,127.48,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-07,OUT002,ABNAH Cafe Hauz Khas,MENU0072,Mixed Berry Shake - Medium,Beverage,Shake,0.3832,130.1,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-01,OUT002,ABNAH Cafe Hauz Khas,MENU0073,Mixed Berry Shake - Large,Beverage,Shake,0.1565,58.44,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-02,OUT002,ABNAH Cafe Hauz Khas,MENU0073,Mixed Berry Shake - Large,Beverage,Shake,0.1645,61.43,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-03,OUT002,ABNAH Cafe Hauz Khas,MENU0073,Mixed Berry Shake - Large,Beverage,Shake,0.1597,59.64,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-04,OUT002,ABNAH Cafe Hauz Khas,MENU0073,Mixed Berry Shake - Large,Beverage,Shake,0.1884,70.36,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-05,OUT002,ABNAH Cafe Hauz Khas,MENU0073,Mixed Berry Shake - Large,Beverage,Shake,0.1922,71.78,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-06,OUT002,ABNAH Cafe Hauz Khas,MENU0073,Mixed Berry Shake - Large,Beverage,Shake,0.1597,59.64,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-07,OUT002,ABNAH Cafe Hauz Khas,MENU0073,Mixed Berry Shake - Large,Beverage,Shake,0.1581,59.04,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-01,OUT002,ABNAH Cafe Hauz Khas,MENU0074,Seasonal Smoothie - Regular,Beverage,Smoothie,0.4652,137.63,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-02,OUT002,ABNAH Cafe Hauz Khas,MENU0074,Seasonal Smoothie - Regular,Beverage,Smoothie,0.4381,129.61,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-03,OUT002,ABNAH Cafe Hauz Khas,MENU0074,Seasonal Smoothie - Regular,Beverage,Smoothie,0.4426,130.94,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-04,OUT002,ABNAH Cafe Hauz Khas,MENU0074,Seasonal Smoothie - Regular,Beverage,Smoothie,0.5489,162.39,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-05,OUT002,ABNAH Cafe Hauz Khas,MENU0074,Seasonal Smoothie - Regular,Beverage,Smoothie,0.5116,151.36,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-06,OUT002,ABNAH Cafe Hauz Khas,MENU0074,Seasonal Smoothie - Regular,Beverage,Smoothie,0.4516,133.61,Synthetic 28-day seasonal baseline,High
month_03,2026-04-07,OUT002,ABNAH Cafe Hauz Khas,MENU0074,Seasonal Smoothie - Regular,Beverage,Smoothie,0.4471,132.27,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-01,OUT002,ABNAH Cafe Hauz Khas,MENU0075,Seasonal Smoothie - Medium,Beverage,Smoothie,0.1974,65.1,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-02,OUT002,ABNAH Cafe Hauz Khas,MENU0075,Seasonal Smoothie - Medium,Beverage,Smoothie,0.1916,63.19,Synthetic 28-day seasonal baseline,High
month_03,2026-04-03,OUT002,ABNAH Cafe Hauz Khas,MENU0075,Seasonal Smoothie - Medium,Beverage,Smoothie,0.1974,65.1,Synthetic 28-day seasonal baseline,High
month_03,2026-04-04,OUT002,ABNAH Cafe Hauz Khas,MENU0075,Seasonal Smoothie - Medium,Beverage,Smoothie,0.233,76.84,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-05,OUT002,ABNAH Cafe Hauz Khas,MENU0075,Seasonal Smoothie - Medium,Beverage,Smoothie,0.2284,75.33,Synthetic 28-day seasonal baseline,High
month_03,2026-04-06,OUT002,ABNAH Cafe Hauz Khas,MENU0075,Seasonal Smoothie - Medium,Beverage,Smoothie,0.1935,63.82,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-07,OUT002,ABNAH Cafe Hauz Khas,MENU0075,Seasonal Smoothie - Medium,Beverage,Smoothie,0.1916,63.19,Synthetic 28-day seasonal baseline,High
month_03,2026-04-01,OUT002,ABNAH Cafe Hauz Khas,MENU0076,Seasonal Smoothie - Large,Beverage,Smoothie,0.1916,69.69,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-02,OUT002,ABNAH Cafe Hauz Khas,MENU0076,Seasonal Smoothie - Large,Beverage,Smoothie,0.1994,72.53,Synthetic 28-day seasonal baseline,High
month_03,2026-04-03,OUT002,ABNAH Cafe Hauz Khas,MENU0076,Seasonal Smoothie - Large,Beverage,Smoothie,0.1974,71.8,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-04,OUT002,ABNAH Cafe Hauz Khas,MENU0076,Seasonal Smoothie - Large,Beverage,Smoothie,0.2193,79.77,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-05,OUT002,ABNAH Cafe Hauz Khas,MENU0076,Seasonal Smoothie - Large,Beverage,Smoothie,0.2352,85.55,Synthetic 28-day seasonal baseline,High
month_03,2026-04-06,OUT002,ABNAH Cafe Hauz Khas,MENU0076,Seasonal Smoothie - Large,Beverage,Smoothie,0.1935,70.39,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-07,OUT002,ABNAH Cafe Hauz Khas,MENU0076,Seasonal Smoothie - Large,Beverage,Smoothie,0.1955,71.11,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-01,OUT002,ABNAH Cafe Hauz Khas,MENU0077,Spicy Paneer Wrap,Food,Wraps,0.9032,240.93,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-02,OUT002,ABNAH Cafe Hauz Khas,MENU0077,Spicy Paneer Wrap,Food,Wraps,0.8852,236.13,Synthetic 28-day seasonal baseline,High
month_03,2026-04-03,OUT002,ABNAH Cafe Hauz Khas,MENU0077,Spicy Paneer Wrap,Food,Wraps,0.8942,238.53,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-04,OUT002,ABNAH Cafe Hauz Khas,MENU0077,Spicy Paneer Wrap,Food,Wraps,1.0658,284.3,Synthetic 28-day seasonal baseline,High
month_03,2026-04-05,OUT002,ABNAH Cafe Hauz Khas,MENU0077,Spicy Paneer Wrap,Food,Wraps,1.0232,272.94,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-06,OUT002,ABNAH Cafe Hauz Khas,MENU0077,Spicy Paneer Wrap,Food,Wraps,0.8761,233.7,Synthetic 28-day seasonal baseline,High
month_03,2026-04-07,OUT002,ABNAH Cafe Hauz Khas,MENU0077,Spicy Paneer Wrap,Food,Wraps,0.9303,248.16,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-01,OUT002,ABNAH Cafe Hauz Khas,MENU0078,Shredded Chicken Wrap,Food,Wraps,1.1768,336.74,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-02,OUT002,ABNAH Cafe Hauz Khas,MENU0078,Shredded Chicken Wrap,Food,Wraps,1.2626,361.29,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-03,OUT002,ABNAH Cafe Hauz Khas,MENU0078,Shredded Chicken Wrap,Food,Wraps,1.2135,347.24,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-04,OUT002,ABNAH Cafe Hauz Khas,MENU0078,Shredded Chicken Wrap,Food,Wraps,1.4898,426.31,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-05,OUT002,ABNAH Cafe Hauz Khas,MENU0078,Shredded Chicken Wrap,Food,Wraps,1.432,409.77,Synthetic 28-day seasonal baseline,High
month_03,2026-04-06,OUT002,ABNAH Cafe Hauz Khas,MENU0078,Shredded Chicken Wrap,Food,Wraps,1.2135,347.24,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-07,OUT002,ABNAH Cafe Hauz Khas,MENU0078,Shredded Chicken Wrap,Food,Wraps,1.189,340.23,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-01,OUT002,ABNAH Cafe Hauz Khas,MENU0079,Smoked Chipotle Paneer Sandwich,Food,Sandwiches,0.6452,184.62,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-02,OUT002,ABNAH Cafe Hauz Khas,MENU0079,Smoked Chipotle Paneer Sandwich,Food,Sandwiches,0.6194,177.24,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-03,OUT002,ABNAH Cafe Hauz Khas,MENU0079,Smoked Chipotle Paneer Sandwich,Food,Sandwiches,0.671,192.01,Synthetic 28-day seasonal baseline,High
month_03,2026-04-04,OUT002,ABNAH Cafe Hauz Khas,MENU0079,Smoked Chipotle Paneer Sandwich,Food,Sandwiches,0.7917,226.54,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-05,OUT002,ABNAH Cafe Hauz Khas,MENU0079,Smoked Chipotle Paneer Sandwich,Food,Sandwiches,0.7613,217.85,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-06,OUT002,ABNAH Cafe Hauz Khas,MENU0079,Smoked Chipotle Paneer Sandwich,Food,Sandwiches,0.6194,177.24,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-07,OUT002,ABNAH Cafe Hauz Khas,MENU0079,Smoked Chipotle Paneer Sandwich,Food,Sandwiches,0.6516,186.46,Synthetic 28-day seasonal baseline,High
month_03,2026-04-01,OUT002,ABNAH Cafe Hauz Khas,MENU0080,Pesto Veg Sandwich,Food,Sandwiches,0.479,130.1,Synthetic 28-day seasonal baseline,High
month_03,2026-04-02,OUT002,ABNAH Cafe Hauz Khas,MENU0080,Pesto Veg Sandwich,Food,Sandwiches,0.4839,131.43,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-03,OUT002,ABNAH Cafe Hauz Khas,MENU0080,Pesto Veg Sandwich,Food,Sandwiches,0.4984,135.37,Synthetic 28-day seasonal baseline,High
month_03,2026-04-04,OUT002,ABNAH Cafe Hauz Khas,MENU0080,Pesto Veg Sandwich,Food,Sandwiches,0.5824,158.18,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-05,OUT002,ABNAH Cafe Hauz Khas,MENU0080,Pesto Veg Sandwich,Food,Sandwiches,0.5824,158.18,Synthetic 28-day seasonal baseline,High
month_03,2026-04-06,OUT002,ABNAH Cafe Hauz Khas,MENU0080,Pesto Veg Sandwich,Food,Sandwiches,0.4935,134.03,Synthetic 28-day seasonal baseline,High
month_03,2026-04-07,OUT002,ABNAH Cafe Hauz Khas,MENU0080,Pesto Veg Sandwich,Food,Sandwiches,0.4984,135.37,Synthetic 28-day seasonal baseline,High
month_03,2026-04-01,OUT002,ABNAH Cafe Hauz Khas,MENU0081,Pepper Chicken Sandwich,Food,Sandwiches,0.4516,137.99,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-02,OUT002,ABNAH Cafe Hauz Khas,MENU0081,Pepper Chicken Sandwich,Food,Sandwiches,0.4697,143.52,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-03,OUT002,ABNAH Cafe Hauz Khas,MENU0081,Pepper Chicken Sandwich,Food,Sandwiches,0.4516,137.99,Synthetic 28-day seasonal baseline,Medium
month_03,2026-04-04,OUT002,ABNAH Cafe Hauz Khas,MENU0081,Pepper Chicken Sandwich,Food,Sandwiches,0.5542,169.34,Synthetic 28-day seasonal baseline,Medium
