id,source,target,type,label,status,confidence,rationale
edge:api-coverage:report-p2-reports-04-category-item-15-addon-report:api-rw-api-001,report:p2_reports:04_category_item:15_addon_report,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-04-category-item-16-product-price-variation-report:api-rw-api-001,report:p2_reports:04_category_item:16_product_price_variation_report,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-04-category-item-17-hourly-item-detail-billwise-with-s:api-rw-api-001,report:p2_reports:04_category_item:17_hourly_item_detail_billwise_with_s,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-04-category-item-18-item-stock-status-report:api-rw-api-001,report:p2_reports:04_category_item:18_item_stock_status_report,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-05-crm-02-bill-and-customer-consolidated-rep:api-rw-api-001,report:p2_reports:05_crm:02_bill_and_customer_consolidated_rep,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-07-sales-01-payment-details-report:api-rw-api-001,report:p2_reports:07_sales:01_payment_details_report,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-07-sales-02-payments-breakup-detailed:api-rw-api-001,report:p2_reports:07_sales:02_payments_breakup_detailed,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-07-sales-03-tax-summary-report:api-rw-api-001,report:p2_reports:07_sales:03_tax_summary_report,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-07-sales-04-taxation-sale-report:api-rw-api-001,report:p2_reports:07_sales:04_taxation_sale_report,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-07-sales-05-category-wise-sales-report:api-rw-api-001,report:p2_reports:07_sales:05_category_wise_sales_report,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-07-sales-06-bill-item-detail-report:api-rw-api-001,report:p2_reports:07_sales:06_bill_item_detail_report,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-07-sales-07-settlement-report:api-rw-api-001,report:p2_reports:07_sales:07_settlement_report,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-07-sales-08-ttr-settlement-report:api-rw-api-001,report:p2_reports:07_sales:08_ttr_settlement_report,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-07-sales-09-payments-breakup-report:api-rw-api-001,report:p2_reports:07_sales:09_payments_breakup_report,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-07-sales-10-btc-settlement-report:api-rw-api-001,report:p2_reports:07_sales:10_btc_settlement_report,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-07-sales-11-online-other-payment-detail-report:api-rw-api-001,report:p2_reports:07_sales:11_online_other_payment_detail_report,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-07-sales-12-online-other-payment-consolidated:api-rw-api-001,report:p2_reports:07_sales:12_online_other_payment_consolidated,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-07-sales-13-coupon-report:api-rw-api-001,report:p2_reports:07_sales:13_coupon_report,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-07-sales-14-instance-wise-report:api-rw-api-001,report:p2_reports:07_sales:14_instance_wise_report,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-07-sales-15-delivery-report:api-rw-api-001,report:p2_reports:07_sales:15_delivery_report,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-07-sales-16-daily-sales-report:api-rw-api-001,report:p2_reports:07_sales:16_daily_sales_report,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-07-sales-17-daily-sales-summary-report:api-rw-api-001,report:p2_reports:07_sales:17_daily_sales_summary_report,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-07-sales-18-day-wise-sales-report:api-rw-api-001,report:p2_reports:07_sales:18_day_wise_sales_report,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-07-sales-19-daily-sales-report-detailed:api-rw-api-001,report:p2_reports:07_sales:19_daily_sales_report_detailed,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-07-sales-20-day-closing-report:api-rw-api-001,report:p2_reports:07_sales:20_day_closing_report,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-07-sales-21-week-cost-report:api-rw-api-001,report:p2_reports:07_sales:21_week_cost_report,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-07-sales-22-mtax-log-report:api-rw-api-001,report:p2_reports:07_sales:22_mtax_log_report,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-07-sales-23-hourly-sales-summary:api-rw-api-001,report:p2_reports:07_sales:23_hourly_sales_summary,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-07-sales-24-source-wise-analysis-report:api-rw-api-001,report:p2_reports:07_sales:24_source_wise_analysis_report,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-07-sales-25-bill-no-wise-report:api-rw-api-001,report:p2_reports:07_sales:25_bill_no_wise_report,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-07-sales-26-bill-status-sales-report:api-rw-api-001,report:p2_reports:07_sales:26_bill_status_sales_report,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-07-sales-27-advance-booking-report:api-rw-api-001,report:p2_reports:07_sales:27_advance_booking_report,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-07-sales-28-advance-booking-session-consolidat:api-rw-api-001,report:p2_reports:07_sales:28_advance_booking_session_consolidat,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
